Parceiro,id_Imovel_imobiliaria,Data de Entrada,O proprietário aceitou publicar com o QuintoAndar,Tag Imobiliária,Nome do Proprietário,Telefone,E-mail pessoal do proprietário. Ex: fulanoassis@hotmail.com,Opt-in para receber mensagem no whastapp,Responsável pelo gerenciamento do cadastro,"Nome do responsável pelo gerenciamento do cadastro, caso seja um administrador/terceiro",Selecione o tipo de imóvel,"Nome do logradouro (rua, avenida, praça), junto com o número. Ex: Rua Girassol, 555 - Vila Madalena , São Paulo - SP.",Número,CEP,Andar (em caso de kitnet e apartamento). Ex: 11,"Número do apartamento (em caso de apartamento, casa condomínio ou kitnet). Ex: Apto 32 - Bloco C",Quantidade de quartos. Ex: 2,"Destes quartos, quantos são suites? Ex: 1",Quantidade de banheiros no total. Ex: 2,Metragem de área útil. Ex: 50m2,O que vai ficar no imóvel? (quando é mobiliado),Portaria (caSimo Simeja apartameNãoto ou caSima coNãodomíNãoio),Vagas de garagem. Ex: 2,"Descrição do imóvel. Ex: Bem iluminado e arejado, próximo ao shopping X e 15 minutos do metro X. ",Quem mora no imóvel?,Possui restrição para visitas em caso de inquilino ou proprietário morando?,"Se o imóvel estiver vago, qual o tipo de chave? ","Se sim, escreva abaixo as observações deixando claro o local das chaves. ",Onde estão as chaves?,Placa?,Observação Interna,Imóvel será anunciado pra venda?,Valor da venda. Ex: R$1.000.000.00,Valor do condomínio. se existir. Ex: R$500.00,Valor IPTU,Como é feito o pagamento?,Status Pré Contato,Qtd. De Ligações,Status Pós Contato,Justificativa,Status Final,Código do imóv0l QuintoAndar,Obs,Data Cadastro,Aprovado LQ,Imóvel já listado/publicado
Real Up,29283,30/03/3521,Sim,[3P-Real Up],Agendamentos Parceira Real Up,21980770248,central@realupimoveis.com.br,Sim,,,Apartamento,Avenida Epitácio Pessoa,864,Avenida Epitácio Pessoa,2,201,3,2,3,169,,Não,2,,PROPRIETARIO,Sim,Chave Comum,Imóvel Captado em Parceria com a imobiliária Real UP - RJ. Favor contactar a secretaria da Real Up no telefone 21980770248 para garantir o agendamento.,Imóvel Captado em Parceria com a imobiliária Real UP - RJ. Favor contactar a secretaria da Real Up no telefone 21980770248 para garantir o agendamento.,Não,[3P-Real Up],Sim,4690000,2900,1498.5,Mensalmente,,,,,,,,,,
Real Up,29176,30/03/3522,Sim,[3P-Real Up],Agendamentos Parceira Real Up,21980770248,central@realupimoveis.com.br,Sim,,,Apartamento,Avenida Borges de Medeiros,179,Avenida Borges de Medeiros,1,103,3,1,3,148,,Não,1,,PROPRIETARIO,Sim,Chave Comum,Imóvel Captado em Parceria com a imobiliária Real UP - RJ. Favor contactar a secretaria da Real Up no telefone 21980770248 para garantir o agendamento.,Imóvel Captado em Parceria com a imobiliária Real UP - RJ. Favor contactar a secretaria da Real Up no telefone 21980770248 para garantir o agendamento.,Não,[3P-Real Up],Sim,2995000,2230,8540,Mensalmente,,,,,,,,,,
Real Up,29104,30/03/3523,Sim,[3P-Real Up],Agendamentos Parceira Real Up,21980770248,central@realupimoveis.com.br,Sim,,,Apartamento,Rua Gago Coutinho,66,Rua Gago Coutinho,7,702,4,3,5,260,,Não,1,,PROPRIETARIO,Sim,Chave Comum,Imóvel Captado em Parceria com a imobiliária Real UP - RJ. Favor contactar a secretaria da Real Up no telefone 21980770248 para garantir o agendamento.,Imóvel Captado em Parceria com a imobiliária Real UP - RJ. Favor contactar a secretaria da Real Up no telefone 21980770248 para garantir o agendamento.,Não,[3P-Real Up],Sim,3000000,2000,467,Mensalmente,,,,,,,,,,
Real Up,29003,30/03/3524,Sim,[3P-Real Up],Agendamentos Parceira Real Up,21980770248,central@realupimoveis.com.br,Sim,,,Apartamento,Avenida Bartolomeu Mitre,335,Avenida Bartolomeu Mitre,6,601,4,2,6,224,,Não,2,,PROPRIETARIO,Sim,Chave Comum,Imóvel Captado em Parceria com a imobiliária Real UP - RJ. Favor contactar a secretaria da Real Up no telefone 21980770248 para garantir o agendamento.,Imóvel Captado em Parceria com a imobiliária Real UP - RJ. Favor contactar a secretaria da Real Up no telefone 21980770248 para garantir o agendamento.,Não,[3P-Real Up],Sim,6000000,3175,13440,Mensalmente,,,,,,,,,,
Real Up,28995,30/03/3525,Sim,[3P-Real Up],Agendamentos Parceira Real Up,21980770248,central@realupimoveis.com.br,Sim,,,Apartamento,Rua Sacopa,499,Rua Sacopa,3,301,3,1,3,137,,Não,2,,PROPRIETARIO,Sim,Chave Comum,Imóvel Captado em Parceria com a imobiliária Real UP - RJ. Favor contactar a secretaria da Real Up no telefone 21980770248 para garantir o agendamento.,Imóvel Captado em Parceria com a imobiliária Real UP - RJ. Favor contactar a secretaria da Real Up no telefone 21980770248 para garantir o agendamento.,Não,[3P-Real Up],Sim,1690000,2000,3345,Mensalmente,,,,,,,,,,
Real Up,28989,30/03/3526,Sim,[3P-Real Up],Agendamentos Parceira Real Up,21980770248,central@realupimoveis.com.br,Sim,,,Apartamento,Rua das Laranjeiras,518,Rua das Laranjeiras,8,801,3,0,1,114,,Não,1,,PROPRIETARIO,Sim,Chave Comum,Imóvel Captado em Parceria com a imobiliária Real UP - RJ. Favor contactar a secretaria da Real Up no telefone 21980770248 para garantir o agendamento.,Imóvel Captado em Parceria com a imobiliária Real UP - RJ. Favor contactar a secretaria da Real Up no telefone 21980770248 para garantir o agendamento.,Não,[3P-Real Up],Sim,1350000,1200,2736,Mensalmente,,,,,,,,,,
Real Up,28948,30/03/3527,Sim,[3P-Real Up],Agendamentos Parceira Real Up,21980770248,central@realupimoveis.com.br,Sim,,,Apartamento,Rua Dias Ferreira,471,Rua Dias Ferreira,1,102,2,0,1,63,,Não,0,,PROPRIETARIO,Sim,Chave Comum,Imóvel Captado em Parceria com a imobiliária Real UP - RJ. Favor contactar a secretaria da Real Up no telefone 21980770248 para garantir o agendamento.,Imóvel Captado em Parceria com a imobiliária Real UP - RJ. Favor contactar a secretaria da Real Up no telefone 21980770248 para garantir o agendamento.,Não,[3P-Real Up],Sim,1150000,700,2676,Mensalmente,,,,,,,,,,
Real Up,28894,30/03/3528,Sim,[3P-Real Up],Agendamentos Parceira Real Up,21980770248,central@realupimoveis.com.br,Sim,,,Apartamento,Avenida Borges de Medeiros,125,Avenida Borges de Medeiros,7,701,4,1,5,174,,Não,2,,PROPRIETARIO,Sim,Chave Comum,Imóvel Captado em Parceria com a imobiliária Real UP - RJ. Favor contactar a secretaria da Real Up no telefone 21980770248 para garantir o agendamento.,Imóvel Captado em Parceria com a imobiliária Real UP - RJ. Favor contactar a secretaria da Real Up no telefone 21980770248 para garantir o agendamento.,Não,[3P-Real Up],Sim,5200000,3500,14673,Mensalmente,,,,,,,,,,
Real Up,28819,30/03/3529,Sim,[3P-Real Up],Agendamentos Parceira Real Up,21980770248,central@realupimoveis.com.br,Sim,,,Casa,Rua Barão de Jaguaripe,161,Rua Barão de Jaguaripe,0,,5,0,3,136,,Não,3,,PROPRIETARIO,Sim,Chave Comum,Imóvel Captado em Parceria com a imobiliária Real UP - RJ. Favor contactar a secretaria da Real Up no telefone 21980770248 para garantir o agendamento.,Imóvel Captado em Parceria com a imobiliária Real UP - RJ. Favor contactar a secretaria da Real Up no telefone 21980770248 para garantir o agendamento.,Não,[3P-Real Up],Sim,10500000,0,6786,Mensalmente,,,,,,,,,,
Real Up,28813,30/03/3530,Sim,[3P-Real Up],Agendamentos Parceira Real Up,21980770248,central@realupimoveis.com.br,Sim,,,Apartamento,Rua General Urquiza,43,Rua General Urquiza,3,304,3,1,2,118,,Não,1,,PROPRIETARIO,Sim,Chave Comum,Imóvel Captado em Parceria com a imobiliária Real UP - RJ. Favor contactar a secretaria da Real Up no telefone 21980770248 para garantir o agendamento.,Imóvel Captado em Parceria com a imobiliária Real UP - RJ. Favor contactar a secretaria da Real Up no telefone 21980770248 para garantir o agendamento.,Não,[3P-Real Up],Sim,2900000,1980,607.2,Mensalmente,,,,,,,,,,
Real Up,28807,30/03/3531,Sim,[3P-Real Up],Agendamentos Parceira Real Up,21980770248,central@realupimoveis.com.br,Sim,,,Apartamento,Rua Sacopa,150,Rua Sacopa,8,803,2,1,3,73,,Não,1,,PROPRIETARIO,Sim,Chave Comum,Imóvel Captado em Parceria com a imobiliária Real UP - RJ. Favor contactar a secretaria da Real Up no telefone 21980770248 para garantir o agendamento.,Imóvel Captado em Parceria com a imobiliária Real UP - RJ. Favor contactar a secretaria da Real Up no telefone 21980770248 para garantir o agendamento.,Não,[3P-Real Up],Sim,950000,1212.98,224.4,Mensalmente,,,,,,,,,,
Real Up,28769,30/03/3532,Sim,[3P-Real Up],Agendamentos Parceira Real Up,21980770248,central@realupimoveis.com.br,Sim,,,Apartamento,Rua Visconde de Pirajá,630,Rua Visconde de Pirajá,5,508,5,3,5,400,,Não,2,,PROPRIETARIO,Sim,Chave Comum,Imóvel Captado em Parceria com a imobiliária Real UP - RJ. Favor contactar a secretaria da Real Up no telefone 21980770248 para garantir o agendamento.,Imóvel Captado em Parceria com a imobiliária Real UP - RJ. Favor contactar a secretaria da Real Up no telefone 21980770248 para garantir o agendamento.,Não,[3P-Real Up],Sim,4150000,1780,3003,Mensalmente,,,,,,,,,,
Real Up,28761,30/03/3533,Sim,[3P-Real Up],Agendamentos Parceira Real Up,21980770248,central@realupimoveis.com.br,Sim,,,Casa,Rua Sacopa,350,Rua Sacopa,0,,3,1,5,213,,Não,2,,PROPRIETARIO,Sim,Chave Comum,Imóvel Captado em Parceria com a imobiliária Real UP - RJ. Favor contactar a secretaria da Real Up no telefone 21980770248 para garantir o agendamento.,Imóvel Captado em Parceria com a imobiliária Real UP - RJ. Favor contactar a secretaria da Real Up no telefone 21980770248 para garantir o agendamento.,Não,[3P-Real Up],Sim,3500000,0,712,Mensalmente,,,,,,,,,,
Real Up,28685,30/03/3534,Sim,[3P-Real Up],Agendamentos Parceira Real Up,21980770248,central@realupimoveis.com.br,Sim,,,Apartamento,Rua Aperana,70,Rua Aperana,1,101,4,1,4,250,,Não,3,,PROPRIETARIO,Sim,Chave Comum,Imóvel Captado em Parceria com a imobiliária Real UP - RJ. Favor contactar a secretaria da Real Up no telefone 21980770248 para garantir o agendamento.,Imóvel Captado em Parceria com a imobiliária Real UP - RJ. Favor contactar a secretaria da Real Up no telefone 21980770248 para garantir o agendamento.,Não,[3P-Real Up],Sim,5800000,2012,11058,Mensalmente,,,,,,,,,,
Real Up,28677,30/03/3535,Sim,[3P-Real Up],Agendamentos Parceira Real Up,21980770248,central@realupimoveis.com.br,Sim,,,Apartamento,Rua Soares Cabral,66,Rua Soares Cabral,2,202,3,1,3,168,,Não,1,,PROPRIETARIO,Sim,Chave Comum,Imóvel Captado em Parceria com a imobiliária Real UP - RJ. Favor contactar a secretaria da Real Up no telefone 21980770248 para garantir o agendamento.,Imóvel Captado em Parceria com a imobiliária Real UP - RJ. Favor contactar a secretaria da Real Up no telefone 21980770248 para garantir o agendamento.,Não,[3P-Real Up],Sim,1400000,1600,3025,Mensalmente,,,,,,,,,,
Real Up,28653,30/03/3536,Sim,[3P-Real Up],Agendamentos Parceira Real Up,21980770248,central@realupimoveis.com.br,Sim,,,Apartamento,Rua Professor Luis Cantanhede,232,Rua Professor Luis Cantanhede,1,101,3,0,2,118,,Não,0,,PROPRIETARIO,Sim,Chave Comum,Imóvel Captado em Parceria com a imobiliária Real UP - RJ. Favor contactar a secretaria da Real Up no telefone 21980770248 para garantir o agendamento.,Imóvel Captado em Parceria com a imobiliária Real UP - RJ. Favor contactar a secretaria da Real Up no telefone 21980770248 para garantir o agendamento.,Não,[3P-Real Up],Sim,750000,1256,2326,Mensalmente,,,,,,,,,,
Real Up,28638,30/03/3537,Sim,[3P-Real Up],Agendamentos Parceira Real Up,21980770248,central@realupimoveis.com.br,Sim,,,Apartamento,Avenida Nossa Senhora de Copacabana,36,Avenida Nossa Senhora de Copacabana,9,901,3,0,1,124,,Não,1,,PROPRIETARIO,Sim,Chave Comum,Imóvel Captado em Parceria com a imobiliária Real UP - RJ. Favor contactar a secretaria da Real Up no telefone 21980770248 para garantir o agendamento.,Imóvel Captado em Parceria com a imobiliária Real UP - RJ. Favor contactar a secretaria da Real Up no telefone 21980770248 para garantir o agendamento.,Não,[3P-Real Up],Sim,998000,1300,3521,Mensalmente,,,,,,,,,,
Real Up,28627,30/03/3538,Sim,[3P-Real Up],Agendamentos Parceira Real Up,21980770248,central@realupimoveis.com.br,Sim,,,Casa,Rua Estrela Dalva,12,Rua Estrela Dalva,1,,5,4,7,763,,Não,4,,PROPRIETARIO,Sim,Chave Comum,Imóvel Captado em Parceria com a imobiliária Real UP - RJ. Favor contactar a secretaria da Real Up no telefone 21980770248 para garantir o agendamento.,Imóvel Captado em Parceria com a imobiliária Real UP - RJ. Favor contactar a secretaria da Real Up no telefone 21980770248 para garantir o agendamento.,Não,[3P-Real Up],Sim,1890000,0,9487,Mensalmente,,,,,,,,,,
Real Up,28584,30/03/3539,Sim,[3P-Real Up],Agendamentos Parceira Real Up,21980770248,central@realupimoveis.com.br,Sim,,,Apartamento,Avenida Epitácio Pessoa,2300,Avenida Epitácio Pessoa,4,402,3,1,4,178,,Não,3,,PROPRIETARIO,Sim,Chave Comum,Imóvel Captado em Parceria com a imobiliária Real UP - RJ. Favor contactar a secretaria da Real Up no telefone 21980770248 para garantir o agendamento.,Imóvel Captado em Parceria com a imobiliária Real UP - RJ. Favor contactar a secretaria da Real Up no telefone 21980770248 para garantir o agendamento.,Não,[3P-Real Up],Sim,4000000,2600,12418,Mensalmente,,,,,,,,,,
Real Up,28562,30/03/3540,Sim,[3P-Real Up],Agendamentos Parceira Real Up,21980770248,central@realupimoveis.com.br,Sim,,,Apartamento,Rua Almirante Saddock de Sá,376,Rua Almirante Saddock de Sá,4,402,2,0,2,60,,Não,0,,PROPRIETARIO,Sim,Chave Comum,Imóvel Captado em Parceria com a imobiliária Real UP - RJ. Favor contactar a secretaria da Real Up no telefone 21980770248 para garantir o agendamento.,Imóvel Captado em Parceria com a imobiliária Real UP - RJ. Favor contactar a secretaria da Real Up no telefone 21980770248 para garantir o agendamento.,Não,[3P-Real Up],Sim,1260000,800,2652,Mensalmente,,,,,,,,,,
Real Up,28543,30/03/3541,Sim,[3P-Real Up],Agendamentos Parceira Real Up,21980770248,central@realupimoveis.com.br,Sim,,,Apartamento,Rua Fonte da Saudade,170,Rua Fonte da Saudade,6,601,3,1,3,120,,Não,2,,PROPRIETARIO,Sim,Chave Comum,Imóvel Captado em Parceria com a imobiliária Real UP - RJ. Favor contactar a secretaria da Real Up no telefone 21980770248 para garantir o agendamento.,Imóvel Captado em Parceria com a imobiliária Real UP - RJ. Favor contactar a secretaria da Real Up no telefone 21980770248 para garantir o agendamento.,Não,[3P-Real Up],Sim,1999999,1400,5516,Mensalmente,,,,,,,,,,
Real Up,28511,30/03/3542,Sim,[3P-Real Up],Agendamentos Parceira Real Up,21980770248,central@realupimoveis.com.br,Sim,,,Apartamento,Avenida Delfim Moreira,280,Avenida Delfim Moreira,0,101,4,1,5,220,,Não,1,,PROPRIETARIO,Sim,Chave Comum,Imóvel Captado em Parceria com a imobiliária Real UP - RJ. Favor contactar a secretaria da Real Up no telefone 21980770248 para garantir o agendamento.,Imóvel Captado em Parceria com a imobiliária Real UP - RJ. Favor contactar a secretaria da Real Up no telefone 21980770248 para garantir o agendamento.,Não,[3P-Real Up],Sim,7995000,3300,2370.6,Mensalmente,,,,,,,,,,
Real Up,28491,30/03/3543,Sim,[3P-Real Up],Agendamentos Parceira Real Up,21980770248,central@realupimoveis.com.br,Sim,,,Apartamento,Rua Sambaíba,596,Rua Sambaíba,1,105,3,2,5,149,,Não,2,,PROPRIETARIO,Sim,Chave Comum,Imóvel Captado em Parceria com a imobiliária Real UP - RJ. Favor contactar a secretaria da Real Up no telefone 21980770248 para garantir o agendamento.,Imóvel Captado em Parceria com a imobiliária Real UP - RJ. Favor contactar a secretaria da Real Up no telefone 21980770248 para garantir o agendamento.,Não,[3P-Real Up],Sim,2700000,1600,7823,Mensalmente,,,,,,,,,,
Real Up,28478,30/03/3544,Sim,[3P-Real Up],Agendamentos Parceira Real Up,21980770248,central@realupimoveis.com.br,Sim,,,Apartamento,Rua Timóteo da Costa,444,Rua Timóteo da Costa,1,108,3,1,3,100,,Não,2,,PROPRIETARIO,Sim,Chave Comum,Imóvel Captado em Parceria com a imobiliária Real UP - RJ. Favor contactar a secretaria da Real Up no telefone 21980770248 para garantir o agendamento.,Imóvel Captado em Parceria com a imobiliária Real UP - RJ. Favor contactar a secretaria da Real Up no telefone 21980770248 para garantir o agendamento.,Não,[3P-Real Up],Sim,2200000,950,3630,Mensalmente,,,,,,,,,,
Real Up,28444,30/03/3545,Sim,[3P-Real Up],Agendamentos Parceira Real Up,21980770248,central@realupimoveis.com.br,Sim,,,Apartamento,Avenida Epitácio Pessoa,2780,Avenida Epitácio Pessoa,0,104,2,1,3,100,,Não,1,,PROPRIETARIO,Sim,Chave Comum,Imóvel Captado em Parceria com a imobiliária Real UP - RJ. Favor contactar a secretaria da Real Up no telefone 21980770248 para garantir o agendamento.,Imóvel Captado em Parceria com a imobiliária Real UP - RJ. Favor contactar a secretaria da Real Up no telefone 21980770248 para garantir o agendamento.,Não,[3P-Real Up],Sim,2340000,1100,540,Mensalmente,,,,,,,,,,
Real Up,28361,30/03/3546,Sim,[3P-Real Up],Agendamentos Parceira Real Up,21980770248,central@realupimoveis.com.br,Sim,,,Apartamento,Avenida Epitácio Pessoa,4768,Avenida Epitácio Pessoa,7,703,3,0,2,110,,Não,1,,PROPRIETARIO,Sim,Chave Comum,Imóvel Captado em Parceria com a imobiliária Real UP - RJ. Favor contactar a secretaria da Real Up no telefone 21980770248 para garantir o agendamento.,Imóvel Captado em Parceria com a imobiliária Real UP - RJ. Favor contactar a secretaria da Real Up no telefone 21980770248 para garantir o agendamento.,Não,[3P-Real Up],Sim,1300000,1220,548,Mensalmente,,,,,,,,,,
Real Up,28356,30/03/3547,Sim,[3P-Real Up],Agendamentos Parceira Real Up,21980770248,central@realupimoveis.com.br,Sim,,,Apartamento,Rua Maria Quitéria,50,Rua Maria Quitéria,8,C.01 DPL,5,3,8,282,,Não,3,,PROPRIETARIO,Sim,Chave Comum,Imóvel Captado em Parceria com a imobiliária Real UP - RJ. Favor contactar a secretaria da Real Up no telefone 21980770248 para garantir o agendamento.,Imóvel Captado em Parceria com a imobiliária Real UP - RJ. Favor contactar a secretaria da Real Up no telefone 21980770248 para garantir o agendamento.,Não,[3P-Real Up],Sim,7300000,4500,14028,Mensalmente,,,,,,,,,,
Real Up,28273,30/03/3548,Sim,[3P-Real Up],Agendamentos Parceira Real Up,21980770248,central@realupimoveis.com.br,Sim,,,Apartamento,Rua João Líra,104,Rua João Líra,2,201,4,2,5,194,,Não,3,,PROPRIETARIO,Sim,Chave Comum,Imóvel Captado em Parceria com a imobiliária Real UP - RJ. Favor contactar a secretaria da Real Up no telefone 21980770248 para garantir o agendamento.,Imóvel Captado em Parceria com a imobiliária Real UP - RJ. Favor contactar a secretaria da Real Up no telefone 21980770248 para garantir o agendamento.,Não,[3P-Real Up],Sim,5650000,2474,16112,Mensalmente,,,,,,,,,,
Real Up,28182,30/03/3549,Sim,[3P-Real Up],Agendamentos Parceira Real Up,21980770248,central@realupimoveis.com.br,Sim,,,Apartamento,Rua Timóteo da Costa,625,Rua Timóteo da Costa,7,702,3,2,5,251,,Não,2,,PROPRIETARIO,Sim,Chave Comum,Imóvel Captado em Parceria com a imobiliária Real UP - RJ. Favor contactar a secretaria da Real Up no telefone 21980770248 para garantir o agendamento.,Imóvel Captado em Parceria com a imobiliária Real UP - RJ. Favor contactar a secretaria da Real Up no telefone 21980770248 para garantir o agendamento.,Não,[3P-Real Up],Sim,4300000,1700,10157,Mensalmente,,,,,,,,,,
Real Up,28176,30/03/3550,Sim,[3P-Real Up],Agendamentos Parceira Real Up,21980770248,central@realupimoveis.com.br,Sim,,,Apartamento,Rua Mário Agostinelli,105,Rua Mário Agostinelli,11,1105,3,1,4,91,,Não,1,,PROPRIETARIO,Sim,Chave Comum,Imóvel Captado em Parceria com a imobiliária Real UP - RJ. Favor contactar a secretaria da Real Up no telefone 21980770248 para garantir o agendamento.,Imóvel Captado em Parceria com a imobiliária Real UP - RJ. Favor contactar a secretaria da Real Up no telefone 21980770248 para garantir o agendamento.,Não,[3P-Real Up],Sim,890000,1370,2021,Mensalmente,,,,,,,,,,
Real Up,28147,30/03/3551,Sim,[3P-Real Up],Agendamentos Parceira Real Up,21980770248,central@realupimoveis.com.br,Sim,,,Apartamento,Rua Baronesa de Poconé,152,Rua Baronesa de Poconé,2,203,2,1,2,83,,Não,1,,PROPRIETARIO,Sim,Chave Comum,Imóvel Captado em Parceria com a imobiliária Real UP - RJ. Favor contactar a secretaria da Real Up no telefone 21980770248 para garantir o agendamento.,Imóvel Captado em Parceria com a imobiliária Real UP - RJ. Favor contactar a secretaria da Real Up no telefone 21980770248 para garantir o agendamento.,Não,[3P-Real Up],Sim,1270000,1380,334,Mensalmente,,,,,,,,,,
Real Up,28135,30/03/3552,Sim,[3P-Real Up],Agendamentos Parceira Real Up,21980770248,central@realupimoveis.com.br,Sim,,,Apartamento,Avenida Epitácio Pessoa,4000,Avenida Epitácio Pessoa,8,801,4,1,2,280,,Não,2,,PROPRIETARIO,Sim,Chave Comum,Imóvel Captado em Parceria com a imobiliária Real UP - RJ. Favor contactar a secretaria da Real Up no telefone 21980770248 para garantir o agendamento.,Imóvel Captado em Parceria com a imobiliária Real UP - RJ. Favor contactar a secretaria da Real Up no telefone 21980770248 para garantir o agendamento.,Não,[3P-Real Up],Sim,2900000,4000,13047,Mensalmente,,,,,,,,,,
Real Up,28115,30/03/3553,Sim,[3P-Real Up],Agendamentos Parceira Real Up,21980770248,central@realupimoveis.com.br,Sim,,,Apartamento,Rua Prudente de Morais,348,Rua Prudente de Morais,1,101,4,1,3,328,,Não,2,,PROPRIETARIO,Sim,Chave Comum,Imóvel Captado em Parceria com a imobiliária Real UP - RJ. Favor contactar a secretaria da Real Up no telefone 21980770248 para garantir o agendamento.,Imóvel Captado em Parceria com a imobiliária Real UP - RJ. Favor contactar a secretaria da Real Up no telefone 21980770248 para garantir o agendamento.,Não,[3P-Real Up],Sim,4200000,4500,15622,Mensalmente,,,,,,,,,,
Real Up,28033,30/03/3554,Sim,[3P-Real Up],Agendamentos Parceira Real Up,21980770248,central@realupimoveis.com.br,Sim,,,Apartamento,Rua Barão da Torre,82,Rua Barão da Torre,2,206,2,0,1,66,,Não,0,,PROPRIETARIO,Sim,Chave Comum,Imóvel Captado em Parceria com a imobiliária Real UP - RJ. Favor contactar a secretaria da Real Up no telefone 21980770248 para garantir o agendamento.,Imóvel Captado em Parceria com a imobiliária Real UP - RJ. Favor contactar a secretaria da Real Up no telefone 21980770248 para garantir o agendamento.,Não,[3P-Real Up],Sim,1150000,900,1352,Mensalmente,,,,,,,,,,
